Date,DayOfWeek,Source,Destination,DepartureTime,SeatsAvailable,Bookings,Price,Holiday,Weather,EventNearby
2025-04-28,Monday,Chennai,Pune,09:00,40,30,671,No,Rainy,Yes
2025-05-11,Sunday,Chennai,Mumbai,15:00,40,15,616,No,Cloudy,Yes
2025-01-21,Tuesday,Bangalore,Mumbai,12:00,40,22,541,No,Clear,No
2025-05-28,Wednesday,Chennai,Hyderabad,09:00,40,11,474,No,Clear,No
2025-03-02,Sunday,Bangalore,Pune,09:00,40,23,684,No,Cloudy,No
2025-02-17,Monday,Mumbai,Chennai,15:00,40,20,544,No,Cloudy,No
2025-06-17,Tuesday,Mumbai,Hyderabad,06:00,40,24,639,Yes,Rainy,No
2025-05-30,Friday,Pune,Hyderabad,18:00,40,29,617,No,Cloudy,No
2025-05-10,Saturday,Pune,Bangalore,06:00,40,34,680,Yes,Clear,No
2025-04-26,Saturday,Chennai,Mumbai,09:00,40,15,638,No,Rainy,Yes
2025-01-23,Thursday,Mumbai,Bangalore,15:00,40,20,566,No,Rainy,No
2025-04-08,Tuesday,Bangalore,Mumbai,06:00,40,34,598,No,Clear,Yes
2025-02-26,Wednesday,Bangalore,Mumbai,18:00,40,18,500,No,Cloudy,No
2025-06-29,Sunday,Pune,Mumbai,06:00,40,23,619,No,Clear,No
2025-05-19,Monday,Pune,Chennai,21:00,40,27,571,No,Clear,No
2025-01-02,Thursday,Mumbai,Pune,09:00,40,26,566,Yes,Rainy,Yes
2025-05-22,Thursday,Hyderabad,Bangalore,09:00,40,23,598,No,Cloudy,Yes
2025-02-09,Sunday,Pune,Bangalore,12:00,40,10,519,No,Rainy,No
2025-01-24,Friday,Bangalore,Pune,15:00,40,37,765,No,Clear,Yes
2025-01-30,Thursday,Hyderabad,Pune,21:00,40,40,642,Yes,Cloudy,Yes
2025-06-14,Saturday,Pune,Bangalore,06:00,40,34,695,No,Cloudy,Yes
2025-05-23,Friday,Bangalore,Mumbai,18:00,40,10,468,No,Clear,No
2025-01-07,Tuesday,Chennai,Bangalore,18:00,40,15,494,No,Rainy,No
2025-06-06,Friday,Chennai,Hyderabad,18:00,40,18,563,No,Clear,No
2025-05-01,Thursday,Pune,Mumbai,15:00,40,13,629,No,Rainy,Yes
2025-05-11,Sunday,Pune,Bangalore,06:00,40,27,699,No,Cloudy,No
2025-01-07,Tuesday,Hyderabad,Mumbai,18:00,40,13,521,No,Clear,No
2025-06-19,Thursday,Pune,Mumbai,12:00,40,22,662,No,Clear,No
2025-05-28,Wednesday,Bangalore,Pune,12:00,40,35,670,No,Cloudy,No
2025-06-01,Sunday,Pune,Hyderabad,21:00,40,12,648,No,Rainy,No
2025-01-01,Wednesday,Mumbai,Pune,18:00,40,18,586,No,Rainy,Yes
2025-01-18,Saturday,Bangalore,Mumbai,12:00,40,38,685,No,Clear,Yes
2025-04-24,Thursday,Bangalore,Chennai,15:00,40,17,592,No,Cloudy,No
2025-06-19,Thursday,Pune,Chennai,12:00,40,21,510,No,Rainy,Yes
2025-05-12,Monday,Chennai,Hyderabad,15:00,40,27,636,No,Rainy,No
2025-03-17,Monday,Chennai,Pune,15:00,40,15,557,No,Cloudy,No
2025-01-03,Friday,Pune,Hyderabad,21:00,40,22,641,Yes,Rainy,Yes
2025-01-02,Thursday,Bangalore,Pune,06:00,40,33,649,No,Clear,No
2025-03-29,Saturday,Hyderabad,Mumbai,18:00,40,25,532,Yes,Rainy,No
2025-04-09,Wednesday,Hyderabad,Mumbai,18:00,40,19,610,No,Clear,Yes
2025-01-16,Thursday,Hyderabad,Bangalore,09:00,40,28,614,No,Rainy,No
2025-04-02,Wednesday,Hyderabad,Bangalore,06:00,40,11,554,No,Rainy,No
2025-02-27,Thursday,Bangalore,Pune,06:00,40,22,557,No,Clear,No
2025-06-26,Thursday,Pune,Chennai,15:00,40,21,511,Yes,Cloudy,Yes
2025-03-19,Wednesday,Bangalore,Mumbai,15:00,40,21,680,No,Clear,No
2025-03-03,Monday,Pune,Bangalore,15:00,40,10,551,No,Clear,No
2025-02-26,Wednesday,Hyderabad,Pune,06:00,40,28,580,No,Clear,No
2025-05-09,Friday,Bangalore,Pune,18:00,40,16,587,No,Cloudy,Yes
2025-01-25,Saturday,Pune,Chennai,06:00,40,22,664,No,Rainy,Yes
2025-05-05,Monday,Bangalore,Chennai,06:00,40,37,610,Yes,Clear,Yes
2025-04-07,Monday,Hyderabad,Bangalore,12:00,40,30,566,No,Rainy,No
2025-05-12,Monday,Chennai,Pune,18:00,40,28,598,No,Rainy,No
2025-01-01,Wednesday,Chennai,Pune,21:00,40,19,593,No,Clear,Yes
2025-06-16,Monday,Mumbai,Pune,18:00,40,19,607,No,Cloudy,No
2025-03-15,Saturday,Hyderabad,Mumbai,06:00,40,34,660,No,Clear,No
2025-02-20,Thursday,Pune,Chennai,06:00,40,23,697,No,Cloudy,No
2025-04-20,Sunday,Chennai,Bangalore,12:00,40,39,612,Yes,Cloudy,No
2025-02-02,Sunday,Bangalore,Hyderabad,18:00,40,25,694,Yes,Rainy,No
2025-01-19,Sunday,Pune,Chennai,09:00,40,27,695,Yes,Clear,No
2025-05-21,Wednesday,Mumbai,Chennai,15:00,40,16,565,No,Cloudy,No
2025-03-04,Tuesday,Hyderabad,Bangalore,09:00,40,28,579,No,Clear,No
2025-01-19,Sunday,Hyderabad,Mumbai,21:00,40,21,611,No,Cloudy,No
2025-02-26,Wednesday,Mumbai,Chennai,06:00,40,16,485,No,Clear,No
2025-01-11,Saturday,Bangalore,Hyderabad,15:00,40,27,679,No,Clear,No
2025-06-28,Saturday,Hyderabad,Bangalore,21:00,40,27,688,No,Clear,Yes
2025-06-18,Wednesday,Pune,Mumbai,15:00,40,34,707,No,Clear,No
2025-03-08,Saturday,Bangalore,Mumbai,21:00,40,17,503,No,Rainy,No
2025-03-29,Saturday,Hyderabad,Bangalore,06:00,40,15,565,Yes,Cloudy,No
2025-02-11,Tuesday,Mumbai,Pune,12:00,40,21,521,Yes,Cloudy,No
2025-02-06,Thursday,Mumbai,Bangalore,12:00,40,38,715,No,Cloudy,Yes
2025-04-04,Friday,Mumbai,Hyderabad,15:00,40,28,690,No,Cloudy,Yes
2025-04-20,Sunday,Hyderabad,Bangalore,12:00,40,22,588,No,Rainy,Yes
2025-04-15,Tuesday,Hyderabad,Pune,06:00,40,31,653,No,Rainy,Yes
2025-05-17,Saturday,Chennai,Bangalore,09:00,40,34,602,No,Clear,No
2025-04-25,Friday,Mumbai,Pune,09:00,40,32,565,No,Clear,No
2025-06-07,Saturday,Mumbai,Bangalore,12:00,40,12,493,No,Cloudy,No
2025-05-28,Wednesday,Bangalore,Pune,15:00,40,9,482,No,Rainy,No
2025-02-20,Thursday,Chennai,Mumbai,15:00,40,29,731,No,Rainy,No
2025-06-28,Saturday,Bangalore,Pune,12:00,40,12,489,No,Rainy,No
2025-05-14,Wednesday,Chennai,Bangalore,15:00,40,29,568,Yes,Clear,No
2025-03-16,Sunday,Mumbai,Bangalore,09:00,40,13,643,Yes,Rainy,No
2025-06-30,Monday,Chennai,Pune,06:00,40,34,756,No,Cloudy,No
2025-04-24,Thursday,Bangalore,Mumbai,09:00,40,35,708,No,Clear,No
2025-04-20,Sunday,Hyderabad,Chennai,06:00,40,16,492,Yes,Clear,No
2025-06-23,Monday,Pune,Hyderabad,18:00,40,18,687,No,Clear,No
2025-05-20,Tuesday,Hyderabad,Bangalore,09:00,40,22,515,No,Cloudy,No
2025-05-11,Sunday,Hyderabad,Mumbai,15:00,40,20,585,No,Rainy,Yes
2025-06-13,Friday,Chennai,Pune,15:00,40,29,616,No,Rainy,Yes
2025-05-26,Monday,Bangalore,Chennai,09:00,40,13,477,Yes,Rainy,No
2025-06-17,Tuesday,Bangalore,Chennai,06:00,40,25,613,No,Cloudy,No
2025-05-16,Friday,Bangalore,Chennai,09:00,40,27,723,No,Rainy,No
2025-01-10,Friday,Chennai,Pune,21:00,40,23,618,Yes,Cloudy,Yes
2025-04-09,Wednesday,Pune,Hyderabad,06:00,40,32,630,No,Cloudy,Yes
2025-05-12,Monday,Hyderabad,Mumbai,12:00,40,16,490,No,Cloudy,No
2025-06-09,Monday,Bangalore,Chennai,15:00,40,24,548,No,Cloudy,No
2025-05-05,Monday,Mumbai,Hyderabad,06:00,40,28,674,Yes,Rainy,Yes
2025-06-27,Friday,Pune,Bangalore,15:00,40,26,638,No,Cloudy,Yes
2025-05-13,Tuesday,Mumbai,Chennai,06:00,40,22,622,No,Cloudy,No
2025-04-02,Wednesday,Pune,Bangalore,21:00,40,17,570,Yes,Cloudy,Yes
2025-05-18,Sunday,Hyderabad,Pune,09:00,40,26,638,No,Rainy,No
2025-03-25,Tuesday,Mumbai,Bangalore,18:00,40,17,633,No,Cloudy,No
2025-06-17,Tuesday,Pune,Bangalore,12:00,40,18,688,Yes,Cloudy,No
2025-06-29,Sunday,Mumbai,Hyderabad,18:00,40,21,645,Yes,Rainy,No
2025-05-05,Monday,Pune,Bangalore,06:00,40,39,647,No,Clear,Yes
2025-02-10,Monday,Mumbai,Bangalore,15:00,40,35,740,No,Cloudy,No
2025-02-26,Wednesday,Chennai,Pune,06:00,40,13,497,No,Rainy,No
2025-05-13,Tuesday,Chennai,Pune,15:00,40,35,576,Yes,Clear,Yes
2025-05-18,Sunday,Pune,Mumbai,09:00,40,34,627,No,Clear,No
2025-05-23,Friday,Hyderabad,Mumbai,15:00,40,12,654,No,Rainy,No
2025-05-09,Friday,Chennai,Hyderabad,12:00,40,30,550,Yes,Rainy,No
2025-06-04,Wednesday,Bangalore,Chennai,15:00,40,18,526,No,Clear,Yes
2025-02-19,Wednesday,Chennai,Pune,15:00,40,18,658,No,Rainy,No
2025-05-04,Sunday,Mumbai,Pune,06:00,40,10,598,No,Rainy,No
2025-05-30,Friday,Mumbai,Chennai,15:00,40,32,663,No,Rainy,No
2025-04-27,Sunday,Mumbai,Hyderabad,06:00,40,25,574,No,Rainy,No
2025-03-15,Saturday,Chennai,Bangalore,06:00,40,22,682,No,Cloudy,Yes
2025-04-08,Tuesday,Chennai,Hyderabad,15:00,40,12,522,No,Rainy,Yes
2025-06-09,Monday,Bangalore,Mumbai,06:00,40,17,592,No,Cloudy,No
2025-01-13,Monday,Bangalore,Pune,15:00,40,19,674,No,Rainy,Yes
2025-01-25,Saturday,Bangalore,Chennai,15:00,40,10,579,No,Clear,No
2025-01-09,Thursday,Hyderabad,Mumbai,12:00,40,21,658,No,Rainy,Yes
2025-04-27,Sunday,Pune,Bangalore,09:00,40,14,595,No,Rainy,No
2025-01-23,Thursday,Pune,Bangalore,06:00,40,12,524,No,Cloudy,No
2025-04-09,Wednesday,Hyderabad,Mumbai,21:00,40,17,524,No,Cloudy,No
2025-01-06,Monday,Hyderabad,Chennai,15:00,40,20,699,No,Rainy,No
2025-05-13,Tuesday,Hyderabad,Pune,15:00,40,28,582,No,Cloudy,No
2025-05-08,Thursday,Hyderabad,Pune,06:00,40,36,585,Yes,Clear,No
2025-05-20,Tuesday,Mumbai,Chennai,06:00,40,8,462,No,Rainy,No
2025-05-31,Saturday,Bangalore,Pune,12:00,40,13,567,No,Clear,No
2025-06-16,Monday,Hyderabad,Chennai,21:00,40,20,607,No,Clear,No
2025-06-17,Tuesday,Hyderabad,Mumbai,18:00,40,12,474,No,Clear,No
2025-01-15,Wednesday,Bangalore,Chennai,18:00,40,29,574,No,Rainy,Yes
2025-01-01,Wednesday,Chennai,Bangalore,09:00,40,18,506,No,Clear,No
2025-03-27,Thursday,Pune,Bangalore,18:00,40,9,625,No,Rainy,No
2025-02-26,Wednesday,Mumbai,Pune,15:00,40,29,676,Yes,Cloudy,No
2025-01-22,Wednesday,Hyderabad,Bangalore,21:00,40,36,758,No,Rainy,Yes
2025-03-07,Friday,Mumbai,Chennai,12:00,40,14,559,No,Clear,Yes
2025-06-24,Tuesday,Pune,Bangalore,21:00,40,34,697,No,Clear,Yes
2025-02-21,Friday,Pune,Mumbai,18:00,40,30,741,No,Clear,Yes
2025-03-20,Thursday,Hyderabad,Mumbai,18:00,40,21,670,No,Cloudy,No
2025-01-08,Wednesday,Bangalore,Mumbai,15:00,40,24,642,No,Rainy,No
2025-04-12,Saturday,Hyderabad,Bangalore,15:00,40,31,725,No,Cloudy,No
2025-04-02,Wednesday,Bangalore,Chennai,21:00,40,22,550,No,Rainy,Yes
2025-02-17,Monday,Mumbai,Pune,15:00,40,25,701,No,Rainy,No
2025-02-19,Wednesday,Mumbai,Pune,06:00,40,29,663,No,Cloudy,Yes
2025-03-16,Sunday,Pune,Bangalore,12:00,40,25,647,No,Clear,Yes
2025-04-30,Wednesday,Hyderabad,Mumbai,12:00,40,10,590,No,Cloudy,No
2025-02-18,Tuesday,Pune,Hyderabad,21:00,40,16,511,No,Cloudy,Yes
2025-04-23,Wednesday,Bangalore,Mumbai,12:00,40,12,550,No,Rainy,Yes
2025-04-12,Saturday,Chennai,Bangalore,18:00,40,19,629,No,Clear,No
2025-04-20,Sunday,Bangalore,Chennai,21:00,40,32,627,No,Clear,Yes
2025-03-11,Tuesday,Pune,Bangalore,18:00,40,23,678,No,Rainy,No
2025-04-29,Tuesday,Bangalore,Hyderabad,21:00,40,12,486,Yes,Clear,No
2025-02-08,Saturday,Chennai,Bangalore,06:00,40,11,581,No,Cloudy,No
2025-03-12,Wednesday,Hyderabad,Chennai,15:00,40,14,528,No,Rainy,No
2025-02-18,Tuesday,Mumbai,Bangalore,06:00,40,11,458,No,Clear,No
2025-05-08,Thursday,Hyderabad,Chennai,09:00,40,30,731,No,Clear,No
2025-04-19,Saturday,Hyderabad,Pune,21:00,40,25,713,No,Cloudy,No
2025-06-12,Thursday,Chennai,Bangalore,21:00,40,32,583,No,Cloudy,No
2025-06-14,Saturday,Chennai,Pune,15:00,40,20,698,No,Rainy,No
2025-05-07,Wednesday,Chennai,Bangalore,21:00,40,21,670,No,Cloudy,No
2025-03-19,Wednesday,Chennai,Pune,09:00,40,24,657,No,Rainy,Yes
2025-06-19,Thursday,Mumbai,Hyderabad,18:00,40,27,678,Yes,Rainy,No
2025-02-28,Friday,Chennai,Mumbai,21:00,40,21,605,Yes,Cloudy,No
2025-03-18,Tuesday,Pune,Hyderabad,09:00,40,26,650,Yes,Rainy,No
2025-01-02,Thursday,Pune,Hyderabad,09:00,40,35,741,Yes,Rainy,No
2025-03-06,Thursday,Chennai,Hyderabad,21:00,40,26,621,No,Rainy,No
2025-01-07,Tuesday,Chennai,Pune,06:00,40,17,603,No,Rainy,Yes
2025-02-12,Wednesday,Bangalore,Chennai,15:00,40,37,730,Yes,Clear,No
2025-01-12,Sunday,Mumbai,Pune,09:00,40,28,620,No,Cloudy,No
2025-03-11,Tuesday,Chennai,Bangalore,09:00,40,18,633,No,Clear,Yes
2025-03-31,Monday,Bangalore,Pune,06:00,40,8,527,No,Rainy,No
2025-01-06,Monday,Hyderabad,Chennai,12:00,40,14,588,No,Clear,No
2025-06-02,Monday,Chennai,Hyderabad,09:00,40,32,608,No,Rainy,No
2025-01-21,Tuesday,Bangalore,Chennai,09:00,40,18,532,No,Cloudy,No
2025-04-13,Sunday,Chennai,Hyderabad,15:00,40,31,652,No,Clear,No
2025-02-16,Sunday,Chennai,Bangalore,21:00,40,29,686,Yes,Cloudy,No
2025-06-23,Monday,Chennai,Pune,12:00,40,39,605,No,Clear,Yes
2025-06-04,Wednesday,Bangalore,Hyderabad,12:00,40,23,606,Yes,Cloudy,No
2025-03-22,Saturday,Hyderabad,Mumbai,21:00,40,22,626,Yes,Cloudy,Yes
2025-02-21,Friday,Hyderabad,Mumbai,12:00,40,31,636,No,Clear,No
2025-05-02,Friday,Chennai,Mumbai,21:00,40,26,574,No,Rainy,Yes
2025-04-19,Saturday,Bangalore,Pune,18:00,40,14,629,Yes,Rainy,No
2025-01-16,Thursday,Mumbai,Bangalore,06:00,40,38,748,No,Cloudy,Yes
2025-06-03,Tuesday,Chennai,Bangalore,15:00,40,11,637,No,Clear,No
2025-03-26,Wednesday,Pune,Bangalore,09:00,40,23,688,No,Rainy,No
2025-01-26,Sunday,Hyderabad,Bangalore,12:00,40,25,603,No,Rainy,No
2025-05-09,Friday,Chennai,Bangalore,21:00,40,24,622,No,Clear,Yes
2025-03-18,Tuesday,Chennai,Bangalore,21:00,40,19,558,Yes,Clear,No
2025-03-07,Friday,Hyderabad,Mumbai,12:00,40,15,630,No,Cloudy,No
2025-06-06,Friday,Bangalore,Chennai,21:00,40,22,531,No,Rainy,Yes
2025-05-14,Wednesday,Hyderabad,Pune,09:00,40,34,579,No,Rainy,No
2025-06-25,Wednesday,Hyderabad,Mumbai,15:00,40,15,624,Yes,Rainy,Yes
2025-01-30,Thursday,Mumbai,Bangalore,15:00,40,24,574,No,Cloudy,No
2025-02-11,Tuesday,Pune,Chennai,15:00,40,16,519,Yes,Rainy,Yes
2025-02-10,Monday,Bangalore,Hyderabad,15:00,40,24,575,No,Clear,No
2025-06-23,Monday,Mumbai,Pune,15:00,40,33,689,Yes,Clear,No
2025-01-01,Wednesday,Mumbai,Hyderabad,12:00,40,32,655,No,Rainy,No
2025-02-20,Thursday,Bangalore,Pune,12:00,40,15,476,No,Clear,No
2025-02-03,Monday,Mumbai,Bangalore,18:00,40,17,573,No,Rainy,Yes
2025-01-15,Wednesday,Hyderabad,Pune,18:00,40,32,629,No,Cloudy,Yes
2025-01-03,Friday,Pune,Bangalore,12:00,40,19,655,No,Rainy,No
2025-01-18,Saturday,Pune,Bangalore,09:00,40,10,512,No,Rainy,No
2025-05-21,Wednesday,Hyderabad,Mumbai,09:00,40,26,545,Yes,Cloudy,Yes
2025-01-26,Sunday,Pune,Hyderabad,09:00,40,38,650,Yes,Clear,Yes
2025-02-14,Friday,Bangalore,Hyderabad,21:00,40,10,649,No,Rainy,No
2025-06-13,Friday,Mumbai,Bangalore,15:00,40,31,725,No,Clear,No
2025-06-24,Tuesday,Bangalore,Mumbai,09:00,40,34,694,No,Rainy,Yes
2025-04-20,Sunday,Mumbai,Bangalore,06:00,40,22,631,Yes,Cloudy,Yes
2025-01-03,Friday,Mumbai,Chennai,15:00,40,34,737,No,Rainy,No
2025-06-21,Saturday,Pune,Hyderabad,06:00,40,25,724,Yes,Cloudy,Yes
2025-05-30,Friday,Bangalore,Pune,21:00,40,23,670,No,Cloudy,No
2025-05-01,Thursday,Hyderabad,Mumbai,12:00,40,24,629,No,Clear,No
2025-05-08,Thursday,Bangalore,Hyderabad,15:00,40,29,673,No,Rainy,No
2025-05-09,Friday,Mumbai,Bangalore,15:00,40,14,659,No,Cloudy,No
2025-04-13,Sunday,Mumbai,Pune,18:00,40,25,578,No,Clear,No
2025-04-28,Monday,Bangalore,Hyderabad,18:00,40,18,532,No,Rainy,No
2025-02-05,Wednesday,Hyderabad,Pune,21:00,40,35,675,No,Clear,No
2025-04-08,Tuesday,Hyderabad,Mumbai,15:00,40,33,583,No,Clear,Yes
2025-04-28,Monday,Mumbai,Chennai,21:00,40,20,575,No,Rainy,No
2025-05-11,Sunday,Hyderabad,Chennai,18:00,40,14,537,No,Rainy,No
2025-05-03,Saturday,Bangalore,Pune,15:00,40,19,625,No,Rainy,No
2025-05-04,Sunday,Bangalore,Hyderabad,15:00,40,21,629,No,Clear,Yes
2025-06-24,Tuesday,Pune,Bangalore,15:00,40,32,707,No,Rainy,No
2025-02-16,Sunday,Hyderabad,Chennai,21:00,40,22,594,No,Cloudy,No
2025-06-03,Tuesday,Hyderabad,Pune,06:00,40,38,610,Yes,Cloudy,Yes
2025-05-20,Tuesday,Mumbai,Bangalore,09:00,40,26,579,No,Cloudy,No
2025-01-06,Monday,Bangalore,Chennai,15:00,40,25,610,No,Cloudy,No
2025-06-23,Monday,Mumbai,Hyderabad,18:00,40,24,679,No,Cloudy,No
2025-06-03,Tuesday,Bangalore,Pune,09:00,40,15,546,No,Clear,Yes
2025-05-20,Tuesday,Mumbai,Hyderabad,15:00,40,30,660,No,Rainy,Yes
2025-01-20,Monday,Mumbai,Bangalore,21:00,40,16,584,No,Rainy,No
2025-02-21,Friday,Bangalore,Hyderabad,18:00,40,24,565,No,Cloudy,No
2025-04-17,Thursday,Bangalore,Mumbai,18:00,40,29,567,No,Cloudy,Yes
2025-05-27,Tuesday,Hyderabad,Chennai,15:00,40,13,660,No,Clear,No
2025-02-23,Sunday,Bangalore,Mumbai,06:00,40,35,749,No,Cloudy,No
2025-06-28,Saturday,Hyderabad,Chennai,15:00,40,15,595,No,Rainy,Yes
2025-06-07,Saturday,Pune,Hyderabad,12:00,40,29,559,No,Clear,No
2025-03-04,Tuesday,Mumbai,Bangalore,18:00,40,34,655,No,Cloudy,No
2025-05-09,Friday,Hyderabad,Pune,21:00,40,28,680,No,Clear,No
2025-02-01,Saturday,Hyderabad,Mumbai,12:00,40,14,507,No,Clear,No
2025-03-24,Monday,Chennai,Bangalore,15:00,40,32,749,No,Clear,No
2025-02-17,Monday,Chennai,Bangalore,21:00,40,23,560,No,Cloudy,No
2025-01-28,Tuesday,Hyderabad,Bangalore,15:00,40,22,569,No,Clear,No
2025-05-27,Tuesday,Pune,Hyderabad,12:00,40,27,599,No,Clear,No
2025-03-23,Sunday,Hyderabad,Chennai,12:00,40,10,647,No,Clear,No
2025-05-01,Thursday,Pune,Mumbai,18:00,40,29,556,No,Cloudy,No
2025-06-16,Monday,Pune,Mumbai,21:00,40,28,677,No,Cloudy,No
2025-04-29,Tuesday,Hyderabad,Pune,21:00,40,15,598,Yes,Rainy,No
2025-06-12,Thursday,Hyderabad,Pune,21:00,40,26,546,No,Clear,No
2025-01-18,Saturday,Hyderabad,Bangalore,18:00,40,25,702,No,Cloudy,No
2025-02-04,Tuesday,Bangalore,Mumbai,21:00,40,32,606,No,Cloudy,No
2025-03-20,Thursday,Hyderabad,Bangalore,21:00,40,34,675,Yes,Cloudy,Yes
2025-06-22,Sunday,Hyderabad,Bangalore,21:00,40,10,474,No,Cloudy,No
2025-05-20,Tuesday,Bangalore,Pune,12:00,40,27,604,No,Cloudy,No
2025-02-09,Sunday,Bangalore,Hyderabad,21:00,40,33,677,No,Cloudy,Yes
2025-04-16,Wednesday,Chennai,Bangalore,06:00,40,10,556,No,Rainy,No
2025-03-12,Wednesday,Bangalore,Pune,06:00,40,29,594,No,Cloudy,Yes
2025-04-30,Wednesday,Bangalore,Pune,12:00,40,20,523,No,Clear,No
2025-06-25,Wednesday,Pune,Chennai,18:00,40,12,630,No,Clear,No
2025-01-19,Sunday,Bangalore,Hyderabad,12:00,40,35,737,No,Rainy,Yes
2025-02-14,Friday,Hyderabad,Mumbai,15:00,40,23,668,No,Cloudy,No
2025-02-14,Friday,Hyderabad,Pune,09:00,40,20,516,No,Cloudy,Yes
2025-06-10,Tuesday,Pune,Bangalore,18:00,40,33,597,No,Rainy,No
2025-03-13,Thursday,Hyderabad,Pune,06:00,40,34,674,No,Rainy,Yes
2025-02-18,Tuesday,Hyderabad,Pune,21:00,40,20,620,No,Rainy,Yes
2025-04-05,Saturday,Bangalore,Mumbai,15:00,40,26,641,No,Cloudy,No
2025-04-03,Thursday,Chennai,Hyderabad,12:00,40,29,629,No,Rainy,Yes
2025-03-29,Saturday,Bangalore,Mumbai,12:00,40,21,546,No,Clear,No
2025-05-24,Saturday,Pune,Hyderabad,18:00,40,10,513,No,Cloudy,No
2025-05-26,Monday,Mumbai,Pune,12:00,40,25,628,No,Cloudy,No
2025-03-26,Wednesday,Bangalore,Pune,15:00,40,9,595,Yes,Rainy,No
2025-03-29,Saturday,Chennai,Hyderabad,18:00,40,22,699,No,Cloudy,Yes
2025-06-06,Friday,Mumbai,Pune,18:00,40,27,691,No,Cloudy,No
2025-05-29,Thursday,Chennai,Mumbai,06:00,40,30,555,No,Clear,No
2025-04-21,Monday,Pune,Chennai,06:00,40,11,461,No,Rainy,No
2025-02-25,Tuesday,Pune,Hyderabad,21:00,40,27,626,No,Cloudy,Yes
2025-04-18,Friday,Mumbai,Hyderabad,06:00,40,26,638,No,Clear,No
2025-01-06,Monday,Bangalore,Mumbai,15:00,40,33,739,No,Cloudy,No
2025-02-16,Sunday,Hyderabad,Pune,21:00,40,30,661,No,Cloudy,No
2025-05-28,Wednesday,Pune,Hyderabad,06:00,40,10,615,No,Cloudy,No
2025-03-27,Thursday,Mumbai,Pune,21:00,40,19,506,No,Clear,No
2025-02-04,Tuesday,Chennai,Hyderabad,18:00,40,27,685,No,Cloudy,No
2025-02-12,Wednesday,Chennai,Mumbai,06:00,40,20,514,No,Clear,No
2025-06-24,Tuesday,Hyderabad,Pune,21:00,40,34,666,No,Cloudy,No
2025-03-19,Wednesday,Pune,Chennai,21:00,40,19,641,No,Clear,No
2025-03-04,Tuesday,Mumbai,Chennai,21:00,40,17,489,No,Cloudy,No
2025-01-22,Wednesday,Bangalore,Chennai,09:00,40,19,651,No,Rainy,No
2025-06-16,Monday,Hyderabad,Chennai,12:00,40,11,580,No,Rainy,No
2025-04-28,Monday,Chennai,Mumbai,15:00,40,26,543,Yes,Clear,No
2025-02-19,Wednesday,Mumbai,Bangalore,12:00,40,33,668,No,Cloudy,Yes
2025-05-11,Sunday,Pune,Mumbai,21:00,40,29,717,No,Clear,Yes
2025-02-08,Saturday,Hyderabad,Bangalore,12:00,40,34,684,No,Cloudy,Yes
2025-02-26,Wednesday,Bangalore,Mumbai,12:00,40,23,559,No,Cloudy,No
2025-06-22,Sunday,Mumbai,Bangalore,15:00,40,20,678,No,Cloudy,No
2025-01-11,Saturday,Pune,Mumbai,15:00,40,21,661,No,Cloudy,No
2025-03-11,Tuesday,Chennai,Hyderabad,12:00,40,26,578,No,Rainy,No
2025-04-25,Friday,Mumbai,Hyderabad,06:00,40,24,627,No,Clear,No
2025-05-23,Friday,Mumbai,Hyderabad,06:00,40,30,669,No,Clear,Yes
2025-04-01,Tuesday,Bangalore,Pune,18:00,40,16,673,No,Clear,Yes
2025-05-01,Thursday,Hyderabad,Bangalore,06:00,40,30,733,No,Clear,No
2025-01-12,Sunday,Pune,Hyderabad,21:00,40,24,581,Yes,Cloudy,No
2025-03-16,Sunday,Chennai,Pune,09:00,40,23,608,No,Cloudy,No
2025-03-04,Tuesday,Chennai,Hyderabad,09:00,40,23,523,No,Clear,No
2025-06-11,Wednesday,Bangalore,Chennai,12:00,40,11,643,No,Rainy,No
2025-03-04,Tuesday,Chennai,Pune,15:00,40,32,580,Yes,Rainy,No
2025-01-23,Thursday,Pune,Chennai,21:00,40,26,639,No,Rainy,Yes
2025-01-20,Monday,Chennai,Pune,15:00,40,34,735,No,Clear,No
2025-04-15,Tuesday,Pune,Mumbai,21:00,40,31,726,Yes,Rainy,No
2025-06-16,Monday,Mumbai,Bangalore,21:00,40,12,563,No,Rainy,No
2025-03-29,Saturday,Pune,Hyderabad,06:00,40,32,619,No,Rainy,Yes
2025-06-27,Friday,Hyderabad,Chennai,21:00,40,27,606,Yes,Rainy,Yes
2025-05-04,Sunday,Hyderabad,Mumbai,09:00,40,23,570,No,Clear,Yes
2025-01-23,Thursday,Pune,Mumbai,15:00,40,20,641,Yes,Cloudy,No
2025-06-01,Sunday,Bangalore,Pune,15:00,40,16,556,No,Rainy,No
2025-03-19,Wednesday,Hyderabad,Chennai,09:00,40,13,649,No,Cloudy,Yes
2025-02-27,Thursday,Pune,Mumbai,21:00,40,27,726,No,Cloudy,No
2025-06-24,Tuesday,Mumbai,Pune,12:00,40,13,517,No,Cloudy,No
2025-01-24,Friday,Hyderabad,Pune,06:00,40,25,575,No,Clear,Yes
2025-03-10,Monday,Mumbai,Hyderabad,18:00,40,33,728,No,Cloudy,Yes
2025-02-12,Wednesday,Bangalore,Mumbai,18:00,40,35,733,No,Cloudy,No
2025-01-15,Wednesday,Pune,Hyderabad,21:00,40,27,631,No,Clear,No
